User ID,Daily Time Spent on Site,Age,EstimatedSalary,Daily Internet Usage,Ad Topic Line,City,Country,Timestamp,Gender,Clicked
15575247,75.24,24,52253,226.49,Vision-oriented next generation solution,South Christopher,Vanuatu,2016-02-25 16:33:24,Male,0
15695679,42.84,52,27073,182.2,Enhanced optimizing website,Lake Michellebury,Tunisia,2016-03-21 11:02:49,Male,1
15713463,67.56,47,50628,109.98,Reduced background data-warehouse,Zacharyton,Paraguay,2016-02-12 05:20:19,Female,1
15785170,34.96,42,36914,160.49,Right-sized mobile initiative,West James,Macedonia,2016-06-01 16:10:30,Female,1
15796351,87.46,37,61009,211.56,Synergized grid-enabled framework,Millerview,Heard Island and McDonald Islands,2016-06-16 03:17:45,Female,0
15639576,41.86,39,53042,128.62,Open-source stable paradigm,Hawkinsbury,Ethiopia,2016-03-26 15:28:07,Male,1
15693264,34.04,34,40183,174.88,Reverse-engineered context-sensitive emulation,Elizabethport,El Salvador,2016-02-16 07:37:28,Male,1
15589715,54.96,42,59420,113.75,Public-key disintermediate emulation,West Amanda,Niger,2016-02-28 09:31:31,Male,1
15769902,87.14,31,58235,199.4,Up-sized bifurcated capability,Wadestad,Timor-Leste,2016-05-18 01:00:52,Male,0
15587177,78.79,32,68324,215.29,Stand-alone background open system,Mauriceshire,Uruguay,2016-02-21 13:11:08,Male,0
15814553,65.56,25,69646,181.25,Stand-alone explicit orchestration,West Arielstad,Somalia,2016-01-05 12:59:07,Male,0
15601550,81.05,34,54045,245.5,Configurable asynchronous application,Adamsstad,Malaysia,2016-05-18 00:07:43,Male,0
15664907,55.71,37,57806,112.52,Upgradable 4thgeneration portal,Lake James,Korea,2016-03-06 23:26:44,Male,1
15612465,45.48,49,53337,129.16,Networked client-server solution,Blairborough,Lao People's Democratic Republic,2016-05-19 04:23:41,Female,1
15810800,47.0,56,50491,149.53,Public-key bi-directional Graphical User Interface,New Marcusbury,Bahamas,2016-04-29 20:40:21,Male,1
15665760,59.64,51,71456,153.12,Re-contextualized human-resource success,Evansville,Guyana,2016-05-03 01:09:01,Female,1
15588080,35.98,45,43242,150.79,Front-line fresh-thinking installation,Huffmanchester,Ethiopia,2016-06-27 21:51:47,Male,1
15776844,72.55,22,58953,202.34,Balanced empowering success,New Cynthia,Bosnia and Herzegovina,2016-02-08 07:33:22,Female,0
15717560,91.15,38,36834,184.98,Robust uniform framework,Joshuamouth,Cyprus,2016-02-22 07:04:05,Female,0
15629739,80.53,29,66345,187.64,Sharable upward-trending support,West Benjamin,Singapore,2016-03-21 08:13:24,Male,0
15729908,82.49,45,38645,130.84,Assimilated multi-state paradigm,Williamsfort,Dominican Republic,2016-05-31 00:58:37,Male,1
15716781,80.94,36,60803,239.94,Self-enabling local strategy,North Tiffany,Bermuda,2016-01-01 05:31:22,Male,0
15646936,61.76,34,33554,114.69,Open-source local approach,Edwardsport,Jamaica,2016-05-27 08:53:51,Female,1
15768151,63.3,38,63071,116.19,Polarized intangible encoding,Lake Evantown,Saint Barthelemy,2016-05-09 07:13:27,Male,1
15579212,36.73,34,46737,149.79,Multi-lateral attitude-oriented adapter,South Henry,Albania,2016-06-27 01:56:36,Male,1
15721835,78.41,33,55369,248.23,Multi-lateral 24/7 Internet solution,Harmonhaven,Mozambique,2016-06-03 04:51:46,Male,0
15800515,83.98,36,68306,194.62,Profit-focused secondary portal,West Gregburgh,Zimbabwe,2016-02-24 00:44:44,Female,0
15591279,63.18,45,39211,107.92,Reactive upward-trending migration,Hansenland,Georgia,2016-03-05 12:03:41,Female,1
15587419,50.6,48,65957,135.67,Customer-focused fault-tolerant implementation,Port Michaelmouth,Brazil,2016-01-15 22:49:45,Male,1
15750335,32.6,38,40159,190.05,Customizable homogeneous contingency,Tylerport,Syrian Arab Republic,2016-02-12 03:39:09,Female,1
15699619,60.83,19,40479,185.46,Versatile next generation pricing structure,West Lacey,Palestinian Territory,2016-02-19 20:49:27,Male,0
15606472,44.72,46,40469,123.86,Cross-group systemic customer loyalty,North Jenniferburgh,Grenada,2016-03-12 02:48:18,Female,1
15778368,78.76,51,66980,162.05,Face-to-face modular budgetary management,South Davidhaven,Ghana,2016-07-23 04:04:42,Male,1
15671387,79.51,39,34942,125.11,Proactive non-volatile encryption,North Charlesbury,Brunei Darussalam,2016-03-06 09:33:46,Male,1
15573926,39.3,32,48335,145.73,Decentralized bottom-line help-desk,Jonathanland,Lithuania,2016-02-24 04:11:37,Female,1
15709183,64.79,30,42252,116.07,Visionary mission-critical application,North Virginia,Maldives,2016-02-17 20:22:49,Male,1
15577514,89.8,36,57330,198.24,User-centric attitude-oriented adapter,West Tanner,Lesotho,2016-02-02 04:57:50,Male,0
15778830,72.82,34,75770,191.82,User-centric discrete success,Jonesmouth,Czech Republic,2016-01-27 16:06:05,Female,0
15768072,38.65,31,51813,154.77,Total even-keeled architecture,Port Jason,Iceland,2016-05-24 09:50:41,Female,1
15768293,59.01,30,75266,178.75,Focused multimedia implementation,West Annefort,Philippines,2016-02-08 22:45:26,Female,1
15654456,78.96,50,69868,193.15,Stand-alone well-modulated product,East Jason,Cayman Islands,2016-02-12 01:55:38,Female,1
15807525,63.99,43,72802,138.46,Ameliorated bandwidth-monitored contingency,North Cassie,Haiti,2016-01-11 08:18:12,Male,1
15574372,41.35,27,39193,162.46,Streamlined homogeneous analyzer,Hintonport,Colombia,2016-03-03 03:51:27,Male,1
15671249,62.79,36,18369,231.87,Total coherent archive,New James,Luxembourg,2016-05-30 20:08:51,Female,1
15779744,45.53,29,56130,141.58,Front-line neutral alliance,North Destiny,United Arab Emirates,2016-04-22 22:01:21,Male,1
15624755,51.65,31,58997,249.99,Virtual context-sensitive support,Mclaughlinbury,Ireland,2016-05-25 10:39:28,Male,0
15611430,54.55,44,41548,109.04,Re-engineered optimal policy,West Gabriellamouth,Canada,2016-02-04 03:10:17,Female,1
15774744,35.66,36,59240,172.57,Implemented uniform synergy,Alvarezland,Svalbard & Jan Mayen Islands,2016-02-21 20:09:12,Male,1
15629885,69.95,28,56725,247.01,Horizontal even-keeled challenge,New Julie,Malta,2016-04-28 01:24:34,Female,0
15708791,79.83,29,55764,234.23,Innovative regional groupware,North Frankstad,Sudan,2016-05-18 19:33:51,Male,0
15793890,85.35,37,64236,161.42,Exclusive multi-state Internet solution,Claytonside,Ecuador,2016-02-17 11:15:31,Male,0
15646091,56.78,28,39939,124.32,Mandatory empowering focus group,Melanieton,Senegal,2016-06-19 23:04:45,Male,1
15596984,78.67,26,63320,195.56,Proactive 5thgeneration frame,Lake Michaelport,Cambodia,2016-02-20 09:54:06,Female,0
15800215,70.09,21,54726,211.17,Automated full-range Internet solution,East Benjaminville,Belarus,2016-01-22 12:58:14,Male,0
15577806,60.75,42,69776,247.05,Fully-configurable systemic productivity,Garrettborough,Guyana,2016-02-19 13:26:24,Male,0
15749381,65.07,24,57546,233.85,Multi-lateral multi-state encryption,Port Raymondfort,Mali,2016-01-03 07:13:53,Female,0
15683758,35.25,50,47051,194.44,Intuitive global website,Waltertown,Iran,2016-01-03 04:39:47,Male,1
15670615,37.58,52,51600,176.7,Exclusive disintermediate Internet solution,Cameronberg,Bulgaria,2016-04-13 13:04:47,Female,1
15715622,68.01,25,68358,188.32,Ameliorated actuating workforce,Kaylashire,Afghanistan,2016-01-01 03:35:35,Female,0
15707634,45.08,38,35349,125.27,Synergized clear-thinking protocol,Fosterside,Liberia,2016-03-27 08:32:37,Female,1
15806901,63.04,27,69785,159.05,Triple-buffered multi-state complexity,Davidstad,Netherlands Antilles,2016-07-10 16:25:56,Female,1
15775335,40.18,29,50760,151.96,Enhanced intangible portal,Lake Tracy,Hong Kong,2016-06-25 04:21:33,Male,1
15724150,45.17,48,34418,132.07,Down-sized background groupware,Taylormouth,Palau,2016-01-27 14:41:10,Female,1
15627220,50.48,50,20593,162.43,Switchable real-time product,Dianaville,Malawi,2016-05-16 18:51:59,Male,1
15672330,80.87,28,63529,203.3,Ameliorated local workforce,Collinsburgh,Uruguay,2016-02-27 20:20:25,Male,0
15668521,41.88,40,44218,126.11,Streamlined exuding adapter,Port Rachel,Cyprus,2016-02-28 23:54:44,Female,1
15807837,39.87,48,47930,139.34,Business-focused user-facing benchmark,South Rebecca,Mexico,2016-06-13 06:11:33,Female,1
15592570,61.84,45,46024,105.63,Reactive bi-directional standardization,Port Joshuafort,Niger,2016-05-05 11:07:13,Female,1
15748589,54.97,31,51900,116.38,Virtual bifurcated portal,Robinsontown,France,2016-07-07 12:17:33,Female,1
15635893,71.4,30,72189,166.31,Integrated 3rdgeneration monitoring,Beckton,Japan,2016-05-24 17:07:08,Female,0
15757632,70.29,31,56975,254.65,Balanced responsive open system,New Frankshire,Norfolk Island,2016-03-30 14:36:55,Male,0
15691863,67.26,57,25683,168.41,Focused incremental Graphic Interface,North Derekville,Bulgaria,2016-05-27 05:54:03,Male,1
15706071,76.58,46,41885,258.26,Secured 24hour policy,West Sydney,Uzbekistan,2016-01-03 16:30:51,Female,0
15654296,54.37,38,72196,140.77,Up-sized asymmetric firmware,Lake Matthew,Mexico,2016-06-25 18:17:53,Male,1
15755018,82.79,32,54429,234.81,Distributed fault-tolerant service-desk,Lake Zacharyfurt,Brunei Darussalam,2016-02-24 10:36:43,Female,0
15594041,66.47,31,58038,256.39,Vision-oriented human-resource synergy,Lindsaymouth,France,2016-03-03 03:13:48,Female,0
15663249,72.88,44,64011,125.12,Customer-focused explicit challenge,Sarahland,Yemen,2016-04-21 19:56:24,Male,1
15638646,76.44,28,59967,232.68,Synchronized human-resource moderator,Port Julie,Northern Mariana Islands,2016-04-06 17:26:37,Female,0
15734161,63.37,43,43155,105.04,Open-architected full-range projection,Michaelshire,Poland,2016-03-23 12:53:23,Male,1
15631070,89.71,48,51501,204.4,Versatile local forecast,Sarafurt,Bahrain,2016-02-17 07:00:38,Female,0
15761950,70.96,31,55188,256.4,Ameliorated user-facing help-desk,South Denise,Saint Pierre and Miquelon,2016-06-26 07:01:47,Female,0
15649668,35.79,44,33813,165.62,Enterprise-wide tangible model,North Katie,Tonga,2016-04-20 13:36:42,Male,1
15713912,38.96,38,36497,140.67,Versatile mission-critical application,Mauricefurt,Comoros,2016-07-21 16:02:40,Male,1
15586757,69.17,40,66194,123.62,Extended leadingedge solution,New Patrick,Montenegro,2016-03-06 11:36:06,Male,1
15596522,64.2,27,66201,227.63,Phased zero tolerance extranet,Edwardsmouth,Isle of Man,2016-02-11 23:45:01,Female,0
15625395,43.7,28,63127,173.01,Front-line bifurcated ability,Nicholasland,Mayotte,2016-04-04 03:57:48,Male,1
15760570,72.97,30,71385,208.58,Fundamental modular algorithm,Duffystad,Lebanon,2016-02-11 21:49:00,Male,1
15566689,51.3,45,67782,134.42,Grass-roots cohesive monitoring,New Darlene,Bosnia and Herzegovina,2016-04-22 02:07:01,Male,1
15725794,51.63,51,42416,120.37,Expanded intangible solution,South Jessica,Mongolia,2016-02-01 17:24:57,Male,1
15673539,55.55,19,41921,187.95,Proactive bandwidth-monitored policy,West Steven,Guatemala,2016-03-24 02:35:54,Female,0
15705298,45.01,26,29876,178.35,Virtual 5thgeneration emulation,Ronniemouth,Brazil,2016-06-03 21:43:21,Female,1
